list_name,familia,name,label
genero,Poaceae,Imperata,<span>_Imperata_</span>
genero,Fabaceae,Indigofera,<span>_Indigofera_</span>
genero,Fabaceae,Inga,<span>_Inga_</span>
genero,Asteraceae,Inulopsis,<span>_Inulopsis_</span>
genero,Solanaceae,Iochroma,<span>_Iochroma_</span>
genero,Orchidaceae,Ionopsis,<span>_Ionopsis_</span>
genero,Convolvulaceae,Ipomoea,<span>_Ipomoea_</span>
genero,Amaranthaceae,Iresine,<span>_Iresine_</span>
genero,Iridaceae,Iris,<span>_Iris_</span>
genero,Orchidaceae,Isabelia,<span>_Isabelia_</span>
genero,Poaceae,Isachne,<span>_Isachne_</span>
genero,Marantaceae,Ischnosiphon,<span>_Ischnosiphon_</span>
genero,Convolvulaceae,Iseia,<span>_Iseia_</span>
genero,Orchidaceae,Isochilus,<span>_Isochilus_</span>
genero,Asteraceae,Isostigma,<span>_Isostigma_</span>
genero,Rubiaceae,Ixora,<span>_Ixora_</span>
genero,Bignoniaceae,Jacaranda,<span>_Jacaranda_</span>
genero,Caricaceae,Jacaratia,<span>_Jacaratia_</span>
genero,Convolvulaceae,Jacquemontia,<span>_Jacquemontia_</span>
genero,Asteraceae,Jaegeria,<span>_Jaegeria_</span>
genero,Malpighiaceae,Janusia,<span>_Janusia_</span>
genero,Oleaceae,Jasminum,<span>_Jasminum_</span>
genero,Euphorbiaceae,Jatropha,<span>_Jatropha_</span>
genero,Euphorbiaceae,Joannesia,<span>_Joannesia_</span>
genero,Apocynaceae,Jobinia,<span>_Jobinia_</span>
genero,Juncaceae,Juncus,<span>_Juncus_</span>
genero,Asteraceae,Jungia,<span>_Jungia_</span>
genero,Acanthaceae,Justicia,<span>_Justicia_</span>
genero,Crassulaceae,Kalanchoe,<span>_Kalanchoe_</span>
genero,Asteraceae,Kaunia,<span>_Kaunia_</span>
genero,Convolvulaceae,Keraunea,<span>_Keraunea_</span>
genero,Apocynaceae,Kerbera,<span>_Kerbera_</span>
genero,Rubiaceae,Kerianthera,<span>_Kerianthera_</span>
genero,Calophyllaceae,Kielmeyera,<span>_Kielmeyera_</span>
genero,Apiaceae,Klotzschia,<span>_Klotzschia_</span>
genero,Asteraceae,Koanophyllon,<span>_Koanophyllon_</span>
genero,Orchidaceae,Koellensteinia,<span>_Koellensteinia_</span>
genero,Marantaceae,Koernickanthe,<span>_Koernickanthe_</span>
genero,Krameriaceae,Krameria,<span>_Krameria_</span>
genero,Malvaceae,Krapovickasia,<span>_Krapovickasia_</span>
genero,Fabaceae,Lablab,<span>_Lablab_</span>
genero,Fabaceae,Lachesiodendron,<span>_Lachesiodendron_</span>
genero,Lacistemataceae,Lacistema,<span>_Lacistema_</span>
genero,Quiinaceae,Lacunaria,<span>_Lacunaria_</span>
genero,Rubiaceae,Ladenbergia,<span>_Ladenbergia_</span>
genero,Orchidaceae,Laelia,<span>_Laelia_</span>
genero,Salicaceae,Laetia,<span>_Laetia_</span>
genero,Lythraceae,Lafoensia,<span>_Lafoensia_</span>
genero,Asteraceae,Lagascea,<span>_Lagascea_</span>
genero,Cucurbitaceae,Lagenaria,<span>_Lagenaria_</span>
genero,Cyperaceae,Lagenocarpus,<span>_Lagenocarpus_</span>
genero,Cunoniaceae,Lamanonia,<span>_Lamanonia_</span>
genero,Balanophoraceae,Langsdorffia,<span>_Langsdorffia_</span>
genero,Orchidaceae,Lankesterella,<span>_Lankesterella_</span>
genero,Verbenaceae,Lantana,<span>_Lantana_</span>
genero,Bromeliaceae,Lapanthus,<span>_Lapanthus_</span>
genero,Theaceae,Laplacea,<span>_Laplacea_</span>
genero,Urticaceae,Laportea,<span>_Laportea_</span>
genero,Poaceae,Lasiacis,<span>_Lasiacis_</span>
genero,Balanophoraceae,Lathrophytum,<span>_Lathrophytum_</span>
genero,Fabaceae,Lathyrus,<span>_Lathyrus_</span>
genero,Haloragaceae,Laurembergia,<span>_Laurembergia_</span>
genero,Melastomataceae,Lavoisiera,<span>_Lavoisiera_</span>
genero,Apocynaceae,Laxoplumeria,<span>_Laxoplumeria_</span>
genero,Melastomataceae,Leandra,<span>_Leandra_</span>
genero,Lecythidaceae,Lecythis,<span>_Lecythis_</span>
genero,Poaceae,Leersia,<span>_Leersia_</span>
genero,Eriocaulaceae,Leiothrix,<span>_Leiothrix_</span>
genero,Araceae,Lemna,<span>_Lemna_</span>
genero,Cactaceae,Leocereus,<span>_Leocereus_</span>
genero,Lamiaceae,Leonotis,<span>_Leonotis_</span>
genero,Lamiaceae,Leonurus,<span>_Leonurus_</span>
genero,Orchidaceae,Lepanthopsis,<span>_Lepanthopsis_</span>
genero,Lamiaceae,Lepechinia,<span>_Lepechinia_</span>
genero,Acanthaceae,Lepidagathis,<span>_Lepidagathis_</span>
genero,Asteraceae,Lepidaploa,<span>_Lepidaploa_</span>
genero,Brassicaceae,Lepidium,<span>_Lepidium_</span>
genero,Cactaceae,Lepismium,<span>_Lepismium_</span>
genero,Poaceae,Leptochloa,<span>_Leptochloa_</span>
genero,Lamiaceae,Leptohyptis,<span>_Leptohyptis_</span>
genero,Fabaceae,Leptolobium,<span>_Leptolobium_</span>
genero,Fabaceae,Leptospron,<span>_Leptospron_</span>
genero,Asteraceae,Leptostelma,<span>_Leptostelma_</span>
genero,Orchidaceae,Leptotes,<span>_Leptotes_</span>
genero,Icacinaceae,Leretia,<span>_Leretia_</span>
genero,Asteraceae,Lessingianthus,<span>_Lessingianthus_</span>
genero,Iridaceae,Lethia,<span>_Lethia_</span>
genero,Fabaceae,Leucaena,<span>_Leucaena_</span>
genero,Lamiaceae,Leucas,<span>_Leucas_</span>
genero,Nyctaginaceae,Leucaster,<span>_Leucaster_</span>
genero,Fabaceae,Leucochloron,<span>_Leucochloron_</span>
genero,Fabaceae,Libidibia,<span>_Libidibia_</span>
genero,Chrysobalanaceae,Licania,<span>_Licania_</span>
genero,Lauraceae,Licaria,<span>_Licaria_</span>
genero,Oleaceae,Ligustrum,<span>_Ligustrum_</span>
genero,Apiaceae,Lilaeopsis,<span>_Lilaeopsis_</span>
genero,Liliaceae,Lilium,<span>_Lilium_</span>
genero,Hydrocharitaceae,Limnobium,<span>_Limnobium_</span>
genero,Alismataceae,Limnocharis,<span>_Limnocharis_</span>
genero,Rubiaceae,Limnosipanea,<span>_Limnosipanea_</span>
genero,Linderniaceae,Lindernia,<span>_Lindernia_</span>
genero,Linaceae,Linum,<span>_Linum_</span>
genero,Orchidaceae,Liparis,<span>_Liparis_</span>
genero,Verbenaceae,Lippia,<span>_Lippia_</span>
genero,Altingiaceae,Liquidambar,<span>_Liquidambar_</span>
genero,Poaceae,Lithachne,<span>_Lithachne_</span>
genero,Melastomataceae,Lithobium,<span>_Lithobium_</span>
genero,Anacardiaceae,Lithraea,<span>_Lithraea_</span>
genero,Campanulaceae,Lobelia,<span>_Lobelia_</span>
genero,Orchidaceae,Lockhartia,<span>_Lockhartia_</span>
genero,Orchidaceae,Loefgrenianthus,<span>_Loefgrenianthus_</span>
genero,Fabaceae,Lonchocarpus,<span>_Lonchocarpus_</span>
genero,Podostemaceae,Lophogyne,<span>_Lophogyne_</span>
genero,Balanophoraceae,Lophophytum,<span>_Lophophytum_</span>
genero,Malpighiaceae,Lophopterys,<span>_Lophopterys_</span>
genero,Plantaginaceae,Lophospermum,<span>_Lophospermum_</span>
genero,Poaceae,Loudetia,<span>_Loudetia_</span>
genero,Poaceae,Loudetiopsis,<span>_Loudetiopsis_</span>
genero,Asteraceae,Lucilia,<span>_Lucilia_</span>
genero,Onagraceae,Ludwigia,<span>_Ludwigia_</span>
genero,Malvaceae,Luehea,<span>_Luehea_</span>
genero,Fabaceae,Luetzelburgia,<span>_Luetzelburgia_</span>
genero,Cucurbitaceae,Luffa,<span>_Luffa_</span>
genero,Bignoniaceae,Lundia,<span>_Lundia_</span>
genero,Fabaceae,Lupinus,<span>_Lupinus_</span>
genero,Ochnaceae,Luxemburgia,<span>_Luxemburgia_</span>
genero,Poaceae,Luziola,<span>_Luziola_</span>
genero,Juncaceae,Luzula,<span>_Luzula_</span>
genero,Asteraceae,Lychnophora,<span>_Lychnophora_</span>
genero,Solanaceae,Lycianthes,<span>_Lycianthes_</span>
genero,Orchidaceae,Lyroglossa,<span>_Lyroglossa_</span>
genero,Primulaceae,Lysimachia,<span>_Lysimachia_</span>
genero,Euphorbiaceae,Mabea,<span>_Mabea_</span>
genero,Proteaceae,Macadamia,<span>_Macadamia_</span>
genero,Melastomataceae,Macairea,<span>_Macairea_</span>
genero,Cyperaceae,Machaerina,<span>_Machaerina_</span>
genero,Fabaceae,Machaerium,<span>_Machaerium_</span>
genero,Rubiaceae,Machaonia,<span>_Machaonia_</span>
genero,Moraceae,Maclura,<span>_Maclura_</span>
genero,Orchidaceae,Macradenia,<span>_Macradenia_</span>
genero,Gentianaceae,Macrocarpaea,<span>_Macrocarpaea_</span>
genero,Apocynaceae,Macroditassa,<span>_Macroditassa_</span>
genero,Monimiaceae,Macropeplus,<span>_Macropeplus_</span>
genero,Fabaceae,Macroptilium,<span>_Macroptilium_</span>
genero,Apocynaceae,Macroscepis,<span>_Macroscepis_</span>
genero,Salicaceae,Macrothumia,<span>_Macrothumia_</span>
genero,Magnoliaceae,Magnolia,<span>_Magnolia_</span>
genero,Sapindaceae,Magonia,<span>_Magonia_</span>
genero,Malvaceae,Malachra,<span>_Malachra_</span>
genero,Rubiaceae,Malanea,<span>_Malanea_</span>
genero,Orchidaceae,Malaxis,<span>_Malaxis_</span>
genero,Asteraceae,Malmeanthus,<span>_Malmeanthus_</span>
genero,Apocynaceae,Malouetia,<span>_Malouetia_</span>
genero,Malpighiaceae,Malpighia,<span>_Malpighia_</span>
genero,Rosaceae,Malus,<span>_Malus_</span>
genero,Malvaceae,Malvastrum,<span>_Malvastrum_</span>
genero,Bignoniaceae,Manaosella,<span>_Manaosella_</span>
genero,Apocynaceae,Mandevilla,<span>_Mandevilla_</span>
genero,Gesneriaceae,Mandirola,<span>_Mandirola_</span>
genero,Piperaceae,Manekia,<span>_Manekia_</span>
genero,Rubiaceae,Manettia,<span>_Manettia_</span>
genero,Anacardiaceae,Mangifera,<span>_Mangifera_</span>
genero,Euphorbiaceae,Manihot,<span>_Manihot_</span>
genero,Sapotaceae,Manilkara,<span>_Manilkara_</span>
genero,Bignoniaceae,Mansoa,<span>_Mansoa_</span>
genero,Euphorbiaceae,Maprounea,<span>_Maprounea_</span>
genero,Marantaceae,Maranta,<span>_Maranta_</span>
genero,Melastomataceae,Marcetia,<span>_Marcetia_</span>
genero,Marcgraviaceae,Marcgravia,<span>_Marcgravia_</span>
genero,Marcgraviaceae,Marcgraviastrum,<span>_Marcgraviastrum_</span>
genero,Phyllanthaceae,Margaritaria,<span>_Margaritaria_</span>
genero,Myrtaceae,Marlierea,<span>_Marlierea_</span>
genero,Lamiaceae,Marrubium,<span>_Marrubium_</span>
genero,Apocynaceae,Marsdenia,<span>_Marsdenia_</span>
genero,Lamiaceae,Marsypianthes,<span>_Marsypianthes_</span>
genero,Fabaceae,Martiodendron,<span>_Martiodendron_</span>
genero,Malpighiaceae,Mascagnia,<span>_Mascagnia_</span>
genero,Asteraceae,Maschalostachys,<span>_Maschalostachys_</span>
genero,Orchidaceae,Masdevallia,<span>_Masdevallia_</span>
genero,Sapindaceae,Matayba,<span>_Matayba_</span>
genero,Apocynaceae,Matelea,<span>_Matelea_</span>
genero,Asteraceae,Mattfeldanthus,<span>_Mattfeldanthus_</span>
genero,Arecaceae,Mauritia,<span>_Mauritia_</span>
genero,Arecaceae,Mauritiella,<span>_Mauritiella_</span>
genero,Orchidaceae,Maxillaria,<span>_Maxillaria_</span>
genero,Mayacaceae,Mayaca,<span>_Mayaca_</span>
genero,Celastraceae,Maytenus,<span>_Maytenus_</span>
genero,Mazaceae,Mazus,<span>_Mazus_</span>
genero,Plantaginaceae,Mecardonia,<span>_Mecardonia_</span>
genero,Lamiaceae,Medusantha,<span>_Medusantha_</span>
genero,Poaceae,Megathyrsus,<span>_Megathyrsus_</span>
genero,Phyllanthaceae,Meineckia,<span>_Meineckia_</span>
genero,Asteraceae,Melampodium,<span>_Melampodium_</span>
genero,Solanaceae,Melananthus,<span>_Melananthus_</span>
genero,Rubiaceae,Melanopsidium,<span>_Melanopsidium_</span>
genero,Fabaceae,Melanoxylon,<span>_Melanoxylon_</span>
genero,Asteraceae,Melanthera,<span>_Melanthera_</span>
genero,Orobanchaceae,Melasma,<span>_Melasma_</span>
genero,Meliaceae,Melia,<span>_Melia_</span>
genero,Sapindaceae,Melicoccus,<span>_Melicoccus_</span>
genero,Cleomaceae,Melidiscus,<span>_Melidiscus_</span>
genero,Poaceae,Melinis,<span>_Melinis_</span>
genero,Sabiaceae,Meliosma,<span>_Meliosma_</span>
genero,Cactaceae,Melocactus,<span>_Melocactus_</span>
genero,Malvaceae,Melochia,<span>_Melochia_</span>
genero,Cucurbitaceae,Melothria,<span>_Melothria_</span>
genero,Cucurbitaceae,Melothrianthus,<span>_Melothrianthus_</span>
genero,Acanthaceae,Mendoncia,<span>_Mendoncia_</span>
genero,Lamiaceae,Mentha,<span>_Mentha_</span>
genero,Loasaceae,Mentzelia,<span>_Mentzelia_</span>
genero,Melastomataceae,Meriania,<span>_Meriania_</span>
genero,Melastomataceae,Merianthera,<span>_Merianthera_</span>
genero,Poaceae,Merostachys,<span>_Merostachys_</span>
genero,Convolvulaceae,Merremia,<span>_Merremia_</span>
genero,Orchidaceae,Mesadenella,<span>_Mesadenella_</span>
genero,Apocynaceae,Mesechites,<span>_Mesechites_</span>
genero,Poaceae,Mesosetum,<span>_Mesosetum_</span>
genero,Lamiaceae,Mesosphaerum,<span>_Mesosphaerum_</span>
genero,Rutaceae,Metrodorea,<span>_Metrodorea_</span>
genero,Solanaceae,Metternichia,<span>_Metternichia_</span>
genero,Malpighiaceae,Mezia,<span>_Mezia_</span>
genero,Lauraceae,Mezilaurus,<span>_Mezilaurus_</span>
genero,Melastomataceae,Miconia,<span>_Miconia_</span>
genero,Euphorbiaceae,Micrandra,<span>_Micrandra_</span>
genero,Cactaceae,Micranthocereus,<span>_Micranthocereus_</span>
genero,Orchidaceae,Microchilus,<span>_Microchilus_</span>
genero,Poaceae,Microchloa,<span>_Microchloa_</span>
genero,Chrysobalanaceae,Microdesmia,<span>_Microdesmia_</span>
genero,Melastomataceae,Microlicia,<span>_Microlicia_</span>
genero,Sapotaceae,Micropholis,<span>_Micropholis_</span>
genero,Euphorbiaceae,Microstachys,<span>_Microstachys_</span>
genero,Microteaceae,Microtea,<span>_Microtea_</span>
genero,Burmanniaceae,Miersiella,<span>_Miersiella_</span>
genero,Asteraceae,Mikania,<span>_Mikania_</span>
genero,Orchidaceae,Miltonia,<span>_Miltonia_</span>
genero,Fabaceae,Mimosa,<span>_Mimosa_</span>
genero,Apocynaceae,Minaria,<span>_Minaria_</span>
genero,Asteraceae,Minasia,<span>_Minasia_</span>
genero,Nyctaginaceae,Mirabilis,<span>_Mirabilis_</span>
genero,Passifloraceae,Mitostemma,<span>_Mitostemma_</span>
genero,Rubiaceae,Mitracarpus,<span>_Mitracarpus_</span>
genero,Loganiaceae,Mitreola,<span>_Mitreola_</span>
genero,Poaceae,Mnesithea,<span>_Mnesithea_</span>
genero,Fabaceae,Moldenhawera,<span>_Moldenhawera_</span>
genero,Monimiaceae,Mollinedia,<span>_Mollinedia_</span>
genero,Molluginaceae,Mollugo,<span>_Mollugo_</span>
genero,Rubiaceae,Molopanthera,<span>_Molopanthera_</span>
genero,Cucurbitaceae,Momordica,<span>_Momordica_</span>
genero,Polygalaceae,Monnina,<span>_Monnina_</span>
genero,Araceae,Monstera,<span>_Monstera_</span>
genero,Celastraceae,Monteverdia,<span>_Monteverdia_</span>
genero,Araceae,Montrichardia,<span>_Montrichardia_</span>
genero,Asteraceae,Moquinia,<span>_Moquinia_</span>
genero,Asteraceae,Moquiniastrum,<span>_Moquiniastrum_</span>
genero,Rubiaceae,Morinda,<span>_Morinda_</span>
genero,Moringaceae,Moringa,<span>_Moringa_</span>
genero,Orchidaceae,Mormodes,<span>_Mormodes_</span>
genero,Poaceae,Morronea,<span>_Morronea_</span>
genero,Podostemaceae,Mourera,<span>_Mourera_</span>
genero,Melastomataceae,Mouriri,<span>_Mouriri_</span>
genero,Fabaceae,Mucuna,<span>_Mucuna_</span>
genero,Polygonaceae,Muehlenbeckia,<span>_Muehlenbeckia_</span>
genero,Fabaceae,Muellera,<span>_Muellera_</span>
genero,Poaceae,Muhlenbergia,<span>_Muhlenbergia_</span>
genero,Commelinaceae,Murdannia,<span>_Murdannia_</span>
genero,Musaceae,Musa,<span>_Musa_</span>
genero,Rubiaceae,Mussaenda,<span>_Mussaenda_</span>
genero,Asteraceae,Mutisia,<span>_Mutisia_</span>
genero,Orchidaceae,Myoxanthus,<span>_Myoxanthus_</span>
genero,Myrtaceae,Myrceugenia,<span>_Myrceugenia_</span>
genero,Myrtaceae,Myrcia,<span>_Myrcia_</span>
genero,Myrtaceae,Myrcianthes,<span>_Myrcianthes_</span>
genero,Myrtaceae,Myrciaria,<span>_Myrciaria_</span>
genero,Urticaceae,Myriocarpa,<span>_Myriocarpa_</span>
genero,Haloragaceae,Myriophyllum,<span>_Myriophyllum_</span>
genero,Boraginaceae,Myriopus,<span>_Myriopus_</span>
genero,Fabaceae,Myrocarpus,<span>_Myrocarpus_</span>
genero,Marantaceae,Myrosma,<span>_Myrosma_</span>
genero,Fabaceae,Myroxylon,<span>_Myroxylon_</span>
genero,Primulaceae,Myrsine,<span>_Myrsine_</span>
genero,Hydrocharitaceae,Najas,<span>_Najas_</span>
genero,Poaceae,Nassella,<span>_Nassella_</span>
genero,Moraceae,Naucleopsis,<span>_Naucleopsis_</span>
genero,Apocynaceae,Nautonia,<span>_Nautonia_</span>
genero,Lauraceae,Nectandra,<span>_Nectandra_</span>
genero,Nyctaginaceae,Neea,<span>_Neea_</span>
genero,Acanthaceae,Nelsonia,<span>_Nelsonia_</span>
genero,Orchidaceae,Nemaconia,<span>_Nemaconia_</span>
genero,Gesneriaceae,Nematanthus,<span>_Nematanthus_</span>
genero,Asteraceae,Neocabreria,<span>_Neocabreria_</span>
genero,Bromeliaceae,Neoglaziovia,<span>_Neoglaziovia_</span>
genero,Bignoniaceae,Neojobertia,<span>_Neojobertia_</span>
genero,Iridaceae,Neomarica,<span>_Neomarica_</span>
genero,Myrtaceae,Neomitranthes,<span>_Neomitranthes_</span>
genero,Fabaceae,Neonotonia,<span>_Neonotonia_</span>
genero,Rutaceae,Neoraputia,<span>_Neoraputia_</span>
genero,Bromeliaceae,Neoregelia,<span>_Neoregelia_</span>
genero,Apocynaceae,Nephradenia,<span>_Nephradenia_</span>
genero,Apocynaceae,Nerium,<span>_Nerium_</span>
genero,Solanaceae,Nicandra,<span>_Nicandra_</span>
genero,Solanaceae,Nicotiana,<span>_Nicotiana_</span>
genero,Bromeliaceae,Nidularium,<span>_Nidularium_</span>
genero,Malpighiaceae,Niedenzuella,<span>_Niedenzuella_</span>
genero,Solanaceae,Nierembergia,<span>_Nierembergia_</span>
genero,Violaceae,Noisettia,<span>_Noisettia_</span>
genero,Cactaceae,Nopalea,<span>_Nopalea_</span>
genero,Marcgraviaceae,Norantea,<span>_Norantea_</span>
genero,Melastomataceae,Noterophila,<span>_Noterophila_</span>
genero,Orobanchaceae,Nothochilus,<span>_Nothochilus_</span>
genero,Amaryllidaceae,Nothoscordum,<span>_Nothoscordum_</span>
genero,Orchidaceae,Nothostele,<span>_Nothostele_</span>
genero,Asteraceae,Noticastrum,<span>_Noticastrum_</span>
genero,Rubiaceae,Notopleura,<span>_Notopleura_</span>
genero,Orchidaceae,Notylia,<span>_Notylia_</span>
genero,Nymphaeaceae,Nymphaea,<span>_Nymphaea_</span>
genero,Menyanthaceae,Nymphoides,<span>_Nymphoides_</span>
genero,Poaceae,Ocellochloa,<span>_Ocellochloa_</span>
genero,Lamiaceae,Ocimum,<span>_Ocimum_</span>
genero,Lauraceae,Ocotea,<span>_Ocotea_</span>
genero,Orchidaceae,Octomeria,<span>_Octomeria_</span>
genero,Convolvulaceae,Odonellia,<span>_Odonellia_</span>
genero,Apocynaceae,Odontadenia,<span>_Odontadenia_</span>
genero,Menispermaceae,Odontocarya,<span>_Odontocarya_</span>
genero,Acanthaceae,Odontonema,<span>_Odontonema_</span>
genero,Orchidaceae,Oeceoclades,<span>_Oeceoclades_</span>
genero,Poaceae,Oedochloa,<span>_Oedochloa_</span>
genero,Onagraceae,Oenothera,<span>_Oenothera_</span>
genero,Rubiaceae,Oldenlandia,<span>_Oldenlandia_</span>
genero,Poaceae,Olyra,<span>_Olyra_</span>
genero,Orchidaceae,Oncidium,<span>_Oncidium_</span>
genero,Poaceae,Oncorachis,<span>_Oncorachis_</span>
genero,Lamiaceae,Oocephalus,<span>_Oocephalus_</span>
genero,Convolvulaceae,Operculina,<span>_Operculina_</span>
genero,Asteraceae,Ophryosporus,<span>_Ophryosporus_</span>
genero,Poaceae,Oplismenus,<span>_Oplismenus_</span>
genero,Cactaceae,Opuntia,<span>_Opuntia_</span>
genero,Araliaceae,Oreopanax,<span>_Oreopanax_</span>
genero,Fabaceae,Ormosia,<span>_Ormosia_</span>
genero,Orchidaceae,Ornithocephalus,<span>_Ornithocephalus_</span>
genero,Orchidaceae,Orthochilus,<span>_Orthochilus_</span>
genero,Menispermaceae,Orthomene,<span>_Orthomene_</span>
genero,Asteraceae,Orthopappus,<span>_Orthopappus_</span>
genero,Bromeliaceae,Orthophytum,<span>_Orthophytum_</span>
genero,Apocynaceae,Orthosia,<span>_Orthosia_</span>
genero,Loranthaceae,Oryctina,<span>_Oryctina_</span>
genero,Fabaceae,Oryxis,<span>_Oryxis_</span>
genero,Poaceae,Oryza,<span>_Oryza_</span>
genero,Melastomataceae,Ossaea,<span>_Ossaea_</span>
genero,Poaceae,Otachyrium,<span>_Otachyrium_</span>
genero,Hydrocharitaceae,Ottelia,<span>_Ottelia_</span>
genero,Piperaceae,Ottonia,<span>_Ottonia_</span>
genero,Ochnaceae,Ouratea,<span>_Ouratea_</span>
genero,Oxalidaceae,Oxalis,<span>_Oxalis_</span>
genero,Annonaceae,Oxandra,<span>_Oxandra_</span>
genero,Turneraceae,Oxossia,<span>_Oxossia_</span>
genero,Apocynaceae,Oxypetalum,<span>_Oxypetalum_</span>
genero,Orchidaceae,Pabstia,<span>_Pabstia_</span>
genero,Orchidaceae,Pabstiella,<span>_Pabstiella_</span>
genero,Malvaceae,Pachira,<span>_Pachira_</span>
genero,Fabaceae,Pachyrhizus,<span>_Pachyrhizus_</span>
genero,Euphorbiaceae,Pachystroma,<span>_Pachystroma_</span>
genero,Apocynaceae,Pacouria,<span>_Pacouria_</span>
genero,Eriocaulaceae,Paepalanthus,<span>_Paepalanthus_</span>
genero,Gesneriaceae,Paliavana,<span>_Paliavana_</span>
genero,Rubiaceae,Palicourea,<span>_Palicourea_</span>
genero,Poaceae,Panicum,<span>_Panicum_</span>
genero,Proteaceae,Panopsis,<span>_Panopsis_</span>
genero,Papaveraceae,Papaver,<span>_Papaver_</span>
genero,Orchidaceae,Paphiopedilum,<span>_Paphiopedilum_</span>
genero,Orchidaceae,Papilionanthe,<span>_Papilionanthe_</span>
genero,Poaceae,Pappophorum,<span>_Pappophorum_</span>
genero,Rhizophoraceae,Paradrypetes,<span>_Paradrypetes_</span>
genero,Asteraceae,Paralychnophora,<span>_Paralychnophora_</span>
genero,Fabaceae,Parapiptadenia,<span>_Parapiptadenia_</span>
genero,Fabaceae,Parasenegalia,<span>_Parasenegalia_</span>
genero,Bignoniaceae,Paratecoma,<span>_Paratecoma_</span>
genero,Poaceae,Paratheria,<span>_Paratheria_</span>
genero,Urticaceae,Parietaria,<span>_Parietaria_</span>
genero,Chrysobalanaceae,Parinari,<span>_Parinari_</span>
genero,Fabaceae,Parkinsonia,<span>_Parkinsonia_</span>
genero,Poaceae,Parodiolyra,<span>_Parodiolyra_</span>
genero,Poaceae,Parodiophyllochloa,<span>_Parodiophyllochloa_</span>
genero,Caryophyllaceae,Paronychia,<span>_Paronychia_</span>
genero,Asteraceae,Parthenium,<span>_Parthenium_</span>
genero,Poaceae,Paspalidium,<span>_Paspalidium_</span>
genero,Poaceae,Paspalum,<span>_Paspalum_</span>
genero,Passifloraceae,Passiflora,<span>_Passiflora_</span>
genero,Loranthaceae,Passovia,<span>_Passovia_</span>
genero,Sapindaceae,Paullinia,<span>_Paullinia_</span>
genero,Malvaceae,Pavonia,<span>_Pavonia_</span>
genero,Asteraceae,Pectis,<span>_Pectis_</span>
genero,Malpighiaceae,Peixotoa,<span>_Peixotoa_</span>
genero,Orchidaceae,Pelexia,<span>_Pelexia_</span>
genero,Malvaceae,Peltaea,<span>_Peltaea_</span>
genero,Apocynaceae,Peltastes,<span>_Peltastes_</span>
genero,Fabaceae,Peltogyne,<span>_Peltogyne_</span>
genero,Fabaceae,Peltophorum,<span>_Peltophorum_</span>
genero,Triuridaceae,Peltophyllum,<span>_Peltophyllum_</span>
genero,Asteraceae,Pentacalia,<span>_Pentacalia_</span>
genero,Rubiaceae,Pentas,<span>_Pentas_</span>
genero,Rubiaceae,Pentodon,<span>_Pentodon_</span>
genero,Piperaceae,Peperomia,<span>_Peperomia_</span>
genero,Apocynaceae,Peplonia,<span>_Peplonia_</span>
genero,Peraceae,Pera,<span>_Pera_</span>
genero,Rubiaceae,Perama,<span>_Perama_</span>
genero,Cactaceae,Pereskia,<span>_Pereskia_</span>
genero,Fabaceae,Periandra,<span>_Periandra_</span>
genero,Bignoniaceae,Perianthomega,<span>_Perianthomega_</span>
genero,Celastraceae,Peritassa,<span>_Peritassa_</span>
genero,Lauraceae,Persea,<span>_Persea_</span>
genero,Apocynaceae,Petalostelma,<span>_Petalostelma_</span>
genero,Verbenaceae,Petrea,<span>_Petrea_</span>
genero,Apiaceae,Petroselinum,<span>_Petroselinum_</span>
genero,Solanaceae,Petunia,<span>_Petunia_</span>
genero,Amaranthaceae,Pfaffia,<span>_Pfaffia_</span>
genero,Poaceae,Pharus,<span>_Pharus_</span>
genero,Fabaceae,Phaseolus,<span>_Phaseolus_</span>
genero,Urticaceae,Phenax,<span>_Phenax_</span>
genero,Plantaginaceae,Philcoxia,<span>_Philcoxia_</span>
genero,Araceae,Philodendron,<span>_Philodendron_</span>
genero,Euphorbiaceae,Philyra,<span>_Philyra_</span>
genero,Orchidaceae,Phloeophila,<span>_Phloeophila_</span>
genero,Polemoniaceae,Phlox,<span>_Phlox_</span>
genero,Santalaceae,Phoradendron,<span>_Phoradendron_</span>
genero,Orchidaceae,Phragmipedium,<span>_Phragmipedium_</span>
genero,Verbenaceae,Phyla,<span>_Phyla_</span>
genero,Phyllanthaceae,Phyllanthus,<span>_Phyllanthus_</span>
genero,Poaceae,Phyllostachys,<span>_Phyllostachys_</span>
genero,Lauraceae,Phyllostemonodaphne,<span>_Phyllostemonodaphne_</span>
genero,Ulmaceae,Phyllostylon,<span>_Phyllostylon_</span>
genero,Orchidaceae,Phymatidium,<span>_Phymatidium_</span>
genero,Solanaceae,Physalis,<span>_Physalis_</span>
genero,Orobanchaceae,Physocalyx,<span>_Physocalyx_</span>
genero,Lamiaceae,Physominthe,<span>_Physominthe_</span>
genero,Cleomaceae,Physostemon,<span>_Physostemon_</span>
genero,Phytolaccaceae,Phytolacca,<span>_Phytolacca_</span>
genero,Picramniaceae,Picramnia,<span>_Picramnia_</span>
genero,Simaroubaceae,Picrasma,<span>_Picrasma_</span>
genero,Asteraceae,Picrosia,<span>_Picrosia_</span>
genero,Urticaceae,Pilea,<span>_Pilea_</span>
genero,Rutaceae,Pilocarpus,<span>_Pilocarpus_</span>
